gene	entrez_id	chromosome	start_position	end_position	prop_express	selected.Astro	selected.Exc	selected.Inh	selected.Micro	selected.Oligo	selected.OPC
HAR1A	768096	20	63101292	63104385	0.123700019378593	0	0	0	0	0	0
HAR1B	768097	20	63095493	63102319	0.0376590659518119	0	0	0	0	0	0
HARBI1	283254	11	46603306	46617894	0.0764808474904722	0	0	0	0	0	0
HARS	3035	5	140673904	140691727	0.618435501582585	0	0	0	0	0	0
HARS2	23438	5	140691426	140699318	0.318325689554938	0	0	0	0	0	0
HAS1	3036	19	51713112	51723992	0.117369678961307	0	0	0	0	0	0
HAS2	3037	8	121612116	121641390	0.0107228215231574	0	0	0	0	0	0
HAS3	3038	16	69105564	69118719	0.0538078935469285	0	0	0	0	0	0
HAT1	8520	2	171922425	171983686	0.308378011756346	0	0	0	0	0	0
HAUS1	115106	18	46104332	46128333	0.127575738001421	0	0	0	0	0	0
HAUS1P3	100271703	8	72618511	72619642	0.0552289903752988	0	0	0	0	0	0
HAUS2	55142	15	42548813	42569994	0.222207867708804	0	0	0	0	0	0
HAUS3	79441	4	2231836	2242164	0.113881532200762	0	0	0	0	0	0
HAUS4	54930	14	22946228	22957142	0.0753181319036238	0	0	0	0	0	0
HAUS5	23354	19	35612744	35625349	0.190426975001615	0	0	0	0	0	0
HAUS6	54801	9	19053137	19102942	0.274465473806602	0	0	0	0	0	0
HAUS6P1	653175	7	53187136	53188941	0.0478005296815451	0	0	0	0	0	0
HAUS6P2	100133268	20	31341374	31344854	0.0164072088366385	0	0	0	0	0	0
HAUS8	93323	19	17049761	17075608	0.0445707641625218	0	0	0	0	0	0
HAVCR1	26762	5	156979480	157069527	0.0242878367030554	0	0	0	0	0	0
HAVCR1P1	100101266	19	24162193	24163447	0.0127252761449519	0	0	0	0	0	0
HAX1	10456	1	154272563	154275875	0.50558749434791	0	0	0	0	0	0
HBA1	3039	16	176651	177522	0.053743298236548	0	0	0	0	0	0
HBA2	3040	16	172847	173710	0.0512240811317098	0	0	0	0	0	0
HBB	3043	11	5225466	5227071	0.0357858019507784	0	0	0	0	0	0
HBEGF	1839	5	140332843	140346603	0.135004198695175	0	0	0	0	0	0
HBP1	26959	7	107168961	107202529	0.363219430269362	0	0	0	0	0	0
HBQ1	3049	16	180334	181179	0.0784833021122666	0	0	0	0	0	0
HBZ	3050	16	142053	154505	0.0466378140946967	0	0	0	0	0	0
HCAR1	27198	12	122727606	122730582	0.0405012596085524	0	0	0	0	0	0
HCCS	3052	X	11111286	11123086	0.111814482268587	0	0	0	0	0	0
HCFC1	3054	X	153947557	153971833	0.346489244880822	0	0	0	0	0	0
HCFC1R1	54985	16	3022620	3024296	0.502874491311931	0	0	0	0	0	0
HCFC2	29915	12	104064458	104106525	0.48892190426975	0	0	0	0	0	0
HCG11	493812	6	26521706	26527393	0.14818164201279	0	0	0	0	0	0
HCG16	414766	6	28984949	29008251	0.0152444932497901	0	0	0	0	0	0
HCG17	414778	6	30234039	30326134	0.0724113429365028	0	0	0	0	0	0
HCG18	414777	6	30287397	30327156	0.68832762741425	0	0	0	0	0	0
HCG23	414764	6	32390510	32393691	0.0478005296815451	0	0	0	0	0	0
HCG24	414768	6	33143388	33147298	0.0186034493895743	0	0	0	0	0	0
HCG25	414765	6	33249536	33254890	0.098055681157548	0	0	0	0	0	0
HCG27	253018	6	31197760	31203968	0.095988631225373	0	0	0	0	0	0
HCG4	54435	6	29791031	29793073	0.0116271558684839	0	0	0	0	0	0
HCG4B	80868	6	29924592	29927215	0.0124022995930495	0	0	0	0	0	0
HCG4P3	353001	6	30004845	30005828	0.0225437633227828	0	0	0	0	0	0
HCG4P9	353014	6	29798424	29800126	0.0167301853885408	0	0	0	0	0	0
HCG8	100507399	6	30012101	30013922	0.125314902138105	0	0	0	0	0	0
HCG9	10255	6	29975115	29978403	0.0105936309023965	0	0	0	0	0	0
HCGVIII-2	353000	6	29833588	29835128	0.0283573412570247	0	0	0	0	0	0
HCN2	610	19	589893	617159	0.109101479232608	0	0	0	0	0	0
HCN3	57657	1	155277427	155289848	0.112654221303533	0	0	0	0	0	0
HCN4	10021	15	73319859	73369264	0.0295846521542536	0	0	0	0	0	0
HCRT	3060	17	42184060	42185452	0.17175893030166	0	0	0	0	0	0
HCRTR1	3061	1	31617689	31632519	0.013435824559137	0	0	0	0	0	0
HCRTR2	3062	6	55174273	55282620	0.0428912860926297	0	0	0	0	0	0
HDAC10	83933	22	50245183	50251405	0.324979006524126	0	0	0	0	0	0
HDAC1P2	100419489	1	220625706	220627642	0.0770622052838964	0	0	0	0	0	0
HDAC2	3066	6	113936156	113971195	0.428977456236677	0	0	0	0	0	0
HDAC3	8841	5	141620876	141636856	0.499257153930625	0	0	0	0	0	0
HDAC6	10013	X	48801896	48824976	0.616110070408888	0	0	0	0	0	0
HDAC7	51564	12	47782722	47820612	0.373360893999096	0	0	0	0	0	0
HDAC8	55869	X	72329516	72573103	0.519669272010852	0	0	0	0	0	0
HDC	3067	15	50241945	50266091	0.013435824559137	0	0	0	0	0	0
HDDC3	374659	15	90930918	90932569	0.13151605193463	0	0	0	0	0	0
HDGF	3068	1	156742107	156752448	0.291001873264001	0	0	0	0	0	0
HDGFP1	474167	X	131646640	131648237	0.0100768684193528	0	0	0	0	0	0
HDGFRP2	84717	19	4472196	4502220	0.311995349137653	0	0	0	0	0	0
HDGFRP3	50810	15	83115376	83208018	0.509527808281119	0	0	0	0	0	0
HDHD1	8226	X	7048920	7148190	0.0831987597700407	0	0	0	0	0	0
HDHD1P1	327658	Y	15373504	15375458	0.0156966604224533	0	0	0	0	0	0
HDHD2	84064	18	47107410	47150515	0.353917705574575	0	0	0	0	0	0
HDLBP	3069	2	241227267	241315700	0.493185194754861	0	0	0	0	0	0
HDX	139324	X	84317874	84502584	0.294037852851883	0	0	0	0	0	0
HEATR1	55127	1	236536173	236604541	0.401136877462696	0	0	0	0	0	0
HEATR3	55027	16	50065970	50105481	0.194302693624443	0	0	0	0	0	0
HEATR5B	54497	2	36980999	37084375	0.580582649699632	0	0	0	0	0	0
HEATR6	63897	17	60043191	60078931	0.252373877656482	0	0	0	0	0	0
HEATR9	256957	17	35854946	35868891	0.0303597958788192	0	0	0	0	0	0
HEBP1	50865	12	12974864	13000309	0.0768038240423745	0	0	0	0	0	0
HECTD1	25831	14	31100115	31208060	0.703507525353659	0	0	0	0	0	0
HECTD2	143279	10	91409280	91514829	0.691234416381371	0	0	0	0	0	0
HECTD3	79654	1	45002546	45011355	0.240682126477618	0	0	0	0	0	0
HECTD4	283450	12	112160188	112382092	0.847813448743621	0	0	0	0	0	0
HECW1-IT1	100127950	7	43117964	43138343	0.0937277953620567	0	0	0	0	0	0
HECW2	57520	2	196199000	196593692	0.499644725792907	0	0	0	0	0	0
HEIH	100859930	5	180829954	180831618	0.137910987662296	0	0	0	0	0	0
HELB	92797	12	66302555	66343643	0.0696983399005232	0	0	0	0	0	0
HELLS	3070	10	94545767	94602099	0.17867062851237	0	0	0	0	0	0
HELQ	113510	4	83407343	83455883	0.266455655319424	0	0	0	0	0	0
HELZ	9931	17	67070438	67245963	0.705897551837737	0	0	0	0	0	0
HELZ2	85441	20	63558086	63574239	0.0155028744913119	0	0	0	0	0	0
HEMGN	55363	9	97926791	97944915	0.0129836573864737	0	0	0	0	0	0
HENMT1	113802	1	108648288	108661526	0.200762224662489	0	0	0	0	0	0
HEPACAM2	253012	7	93188586	93232297	0.0153090885601705	0	0	0	0	0	0
HERC2	8924	15	28111037	28322172	0.902719462567018	0	0	0	0	0	0
HERC2P1	8917	15	28328485	28335177	0.0411472127123571	0	0	0	0	0	0
HERC2P10	390561	15	30818036	30827783	0.02493378980686	0	0	0	0	0	0
HERC2P11	100996738	15	28574940	28589267	0.0693753633486209	0	0	0	0	0	0
HERC2P3	283755	15	20408396	20506180	0.286415606226988	0	0	0	0	0	0
HERC2P4	100289574	16	32170043	32188113	0.184613397067373	0	0	0	0	0	0
HERC2P5	388254	16	32741244	32775468	0.0815192817001486	0	0	0	0	0	0
HERC2P6	8918	15	23430839	23435210	0.0118855371100058	0	0	0	0	0	0
HERC2P7	100132101	15	22479153	22482374	0.0107874168335379	0	0	0	0	0	0
HERC2P8	440366	16	33095032	33128089	0.025062980427621	0	0	0	0	0	0
HERC5	51191	4	88457117	88506170	0.0224791680124023	0	0	0	0	0	0
HERC6	55008	4	88378535	88443097	0.288353465538402	0	0	0	0	0	0
HERPUD2	64224	7	35632659	35695187	0.287126154641173	0	0	0	0	0	0
HES2	54626	1	6415232	6424664	0.0244816226341968	0	0	0	0	0	0
HES7	84667	17	8120590	8125739	0.0237064789096312	0	0	0	0	0	0
HESX1	8820	3	57197838	57227632	0.0400490924358892	0	0	0	0	0	0
HEXA	3073	15	72343437	72376179	0.552483689684129	0	0	0	0	0	0
HEXA-AS1	80072	15	72376113	72378788	0.0385634002971384	0	0	0	0	0	0
HEXB	3074	5	74640023	74721288	0.546411730508365	0	0	0	0	0	0
HEXDC	284004	17	82418376	82442640	0.304954460306182	0	0	0	0	0	0
HEXIM2	124790	17	45160026	45170040	0.0970221561914605	0	0	0	0	0	0
HFE	3077	6	26087281	26096117	0.0116271558684839	0	0	0	0	0	0
HGC6.3	100128124	6	167975924	167976939	0.0433434532652929	0	0	0	0	0	0
HGD	3081	3	120628168	120682571	0.0174407338027259	0	0	0	0	0	0
HGH1	51236	8	144137769	144140843	0.0526451779600801	0	0	0	0	0	0
HGS	9146	17	81683932	81702121	0.416381370712486	0	0	0	0	0	0
HGSNAT	138050	8	43140449	43202827	0.683612169756476	0	0	0	0	0	0
HHAT	55733	1	210328252	210676298	0.076868419352755	0	0	0	0	0	0
HHIP-AS1	646576	4	144642916	144646019	0.0788708739745494	0	0	0	0	0	0
HHLA2	11148	3	108296485	108388971	0.0228021445643046	0	0	0	0	0	0
HIATL1	84641	9	94374322	94460920	0.316904592726568	0	0	0	0	0	0
HIATL2	84278	9	96946045	97013580	0.0597506621019314	0	0	0	0	0	0
HIF1AN	55662	10	100535884	100553924	0.277759834636005	0	0	0	0	0	0
HIGD1A	25994	3	42782908	42804535	0.604935081713068	0	0	0	0	0	0
HIGD1AP1	100129086	12	53141960	53143304	0.413345391124604	0	0	0	0	0	0
HIGD1AP10	100287960	11	65144965	65145995	0.0169239713196822	0	0	0	0	0	0
HIGD1AP12	100130383	1	111380270	111380569	0.0107228215231574	0	0	0	0	0	0
HIGD1AP14	100874455	4	109673822	109674121	0.0414701892642594	0	0	0	0	0	0
HIGD1AP16	100874476	20	35878434	35878730	0.0218978102189781	0	0	0	0	0	0
HIGD1AP7	100874437	7	40115662	40115943	0.0103998449712551	0	0	0	0	0	0
HIGD1AP8	100874451	12	11481363	11481660	0.0204767133906078	0	0	0	0	0	0
HIGD1C	613227	12	50936223	50972571	0.0766746334216136	0	0	0	0	0	0
HIGD2A	192286	5	176388783	176389750	0.270912731735676	0	0	0	0	0	0
HILPDA	29923	7	128455830	128458418	0.125831664621149	0	0	0	0	0	0
HINFP	25988	11	119121523	119135055	0.298817905820037	0	0	0	0	0	0
HINT1	3094	5	131159283	131165348	0.734771655577805	0	0	0	0	0	0
HINT1P1	730647	7	143312530	143313123	0.0666623603126413	0	0	0	0	0	0
HINT1P2	100233146	7	95018000	95018438	0.043214262644532	0	0	0	0	0	0
HINT2P1	101929471	3	2362258	2362867	0.0189910212518571	0	0	0	0	0	0
HINT3	135114	6	125956715	125980244	0.332795039080163	0	0	0	0	0	0
HIPK1-AS1	101928846	1	113924001	113929525	0.0460564563012725	0	0	0	0	0	0
HIPK3	10114	11	33256672	33357023	0.376461468897358	0	0	0	0	0	0
HIPK4	147746	19	40379271	40390221	0.054841418513016	0	0	0	0	0	0
HIRA	7290	22	19330701	19431696	0.264324010076868	0	0	0	0	0	0
HIRIP3	8479	16	29992321	29996096	0.130417931658162	0	0	0	0	0	0
HIST1H1A	3024	6	26017032	26017812	0.0244816226341968	0	0	0	0	0	0
HIST1H1C	3006	6	26055740	26056471	0.0135650151798979	0	0	0	0	0	0
HIST1H1E	3008	6	26156331	26157115	0.028809508429688	0	0	0	0	0	0
HIST1H2AK	8330	6	27837880	27838339	0.0177637103546283	0	0	0	0	0	0
HIST1H2BK	85236	6	27138293	27146858	0.0589109230669853	0	0	0	0	0	0
HIST1H2BN	8341	6	27838662	27839110	0.023125121116207	0	0	0	0	0	0
HIST1H3PS1	100289545	6	26321876	26322292	0.0247400038757186	0	0	0	0	0	0
HIST1H4C	8364	6	26103948	26104337	0.424972546993088	0	0	0	0	0	0
HIST1H4E	8367	6	26204645	26205021	0.0386279956075189	0	0	0	0	0	0
HIST1H4H	8365	6	26285126	26285499	0.0138233964214198	0	0	0	0	0	0
HIST1H4I	8294	6	27139309	27139678	0.0322330598798527	0	0	0	0	0	0
HIST1H4K	8362	6	27831174	27831527	0.0168593760093017	0	0	0	0	0	0
HIST2H2AC	8338	1	149886975	149887411	0.0126606808345714	0	0	0	0	0	0
HIST2H2BD	337874	1	149843039	149843510	0.0215102383566953	0	0	0	0	0	0
HIST2H2BF	440689	1	149755104	149813123	0.0275821975324591	0	0	0	0	0	0
HIST2H3D	653604	1	149813225	149813681	0.0100768684193528	0	0	0	0	0	0
HIST3H2A	92815	1	228457364	228457859	0.126219236483431	0	0	0	0	0	0
HIST4H4	121504	12	14770720	14771131	0.0190556165622376	0	0	0	0	0	0
HIVEP1	3096	6	12007653	12164999	0.498869582068342	0	0	0	0	0	0
HIVEP3	59269	1	41506365	42035931	0.447968477488534	0	0	0	0	0	0
HK1	3098	10	69269984	69401882	0.605968606679155	0	0	0	0	0	0
HK3	3101	5	176880869	176899373	0.0177637103546283	0	0	0	0	0	0
HKR1	284459	19	37334678	37364455	0.489955429235837	0	0	0	0	0	0
HLA-DOA	3111	6	33004182	33009612	0.01246689490343	0	0	0	0	0	0
HLA-DOB	3112	6	32812763	32817048	0.0118855371100058	0	0	0	0	0	0
HLA-DPA3	267013	6	33131197	33131343	0.0379820425037142	0	0	0	0	0	0
HLA-DPB2	3116	6	33112516	33129113	0.0439894063690976	0	0	0	0	0	0
HLA-DQB2	3120	6	32756094	32763553	0.0129836573864737	0	0	0	0	0	0
HLA-F	3134	6	29723340	29740355	0.109876622957173	0	0	0	0	0	0
HLA-F-AS1	285830	6	29726601	29749049	0.0296492474646341	0	0	0	0	0	0
HLA-G	3135	6	29826979	29831122	0.0560041340998643	0	0	0	0	0	0
HLA-H	3136	6	29887760	29891080	0.13151605193463	0	0	0	0	0	0
HLA-J	3137	6	30005971	30009956	0.0372068987791486	0	0	0	0	0	0
HLA-K	3138	6	29926659	29929839	0.0243524320134358	0	0	0	0	0	0
HLA-L	3139	6	30259562	30266951	0.272527614495188	0	0	0	0	0	0
HLA-N	267014	6	30351074	30352038	0.0146631354563659	0	0	0	0	0	0
HLA-T	352964	6	29896443	29898947	0.0180866869065306	0	0	0	0	0	0
HLA-U	352965	6	29933764	29934880	0.0352690394677346	0	0	0	0	0	0
HLA-W	352966	6	29955834	29959058	0.0132420386279956	0	0	0	0	0	0
HLCS	3141	21	36750888	36990246	0.197209482591564	0	0	0	0	0	0
HLTF	6596	3	149030117	149086554	0.751631031587107	0	0	0	0	0	0
HM13	81502	20	31514410	31569567	0.495252244687036	0	0	0	0	0	0
HM13-AS1	100874042	20	31567707	31573263	0.0348168722950714	0	0	0	0	0	0
HMBS	3145	11	119084876	119093549	0.199276532523739	0	0	0	0	0	0
HMCES	56941	3	129278816	129306186	0.27291518635747	0	0	0	0	0	0
HMCN2	256158	9	130265759	130434123	0.0222853820812609	0	0	0	0	0	0
HMG20A	10363	15	77420651	77485603	0.463471351979846	0	0	0	0	0	0
HMGA1	3159	6	34236800	34246231	0.211291260254506	0	0	0	0	0	0
HMGA1P2	171559	4	73098741	73100506	0.0383050190556166	0	0	0	0	0	0
HMGA1P3	144712	12	110428598	110430393	0.0435372391964343	0	0	0	0	0	0
HMGA1P8	100130009	2	74416811	74418691	0.0109812027646793	0	0	0	0	0	0
HMGB1P1	10357	20	57487941	57489130	0.182417156514437	0	0	0	0	0	0
HMGB1P10	100130561	22	26560428	26561616	0.300691169821071	0	0	0	0	0	0
HMGB1P11	100419996	1	171270963	171271588	0.0179574962857697	0	0	0	0	0	0
HMGB1P12	100129723	X	111434427	111435015	0.159615011950132	0	0	0	0	0	0
HMGB1P14	319130	14	58284709	58285833	0.154641173050837	0	0	0	0	0	0
HMGB1P19	100419979	8	123123110	123123684	0.052774368580841	0	0	0	0	0	0
HMGB1P20	100128227	6	53234991	53236326	0.0467024094050772	0	0	0	0	0	0
HMGB1P22	644659	5	125265263	125265802	0.0129836573864737	0	0	0	0	0	0
HMGB1P24	100420063	17	37143655	37144291	0.131322266003488	0	0	0	0	0	0
HMGB1P28	100133310	4	41841615	41844052	0.0494154124410568	0	0	0	0	0	0
HMGB1P31	100873894	2	54051334	54051760	0.0404366642981719	0	0	0	0	0	0
HMGB1P34	100420100	14	67615484	67616094	0.0108520121439184	0	0	0	0	0	0
HMGB1P35	100419950	5	77146568	77147157	0.0275176022220787	0	0	0	0	0	0
HMGB1P37	100132863	9	121519852	121520409	0.150507073186487	0	0	0	0	0	0
HMGB1P39	100419972	6	75319032	75319980	0.0280343647051224	0	0	0	0	0	0
HMGB1P4	10355	2	170600138	170602384	0.042245332988825	0	0	0	0	0	0
HMGB1P40	100506595	11	20574182	20575363	0.0709902461081326	0	0	0	0	0	0
HMGB1P41	100873896	8	80812142	80812581	0.0396615205736064	0	0	0	0	0	0
HMGB1P48	100128639	1	45530822	45532623	0.0561979200310058	0	0	0	0	0	0
HMGB1P49	100420013	12	27702338	27702906	0.0207350946321297	0	0	0	0	0	0
HMGB1P8	692147	15	89135067	89136675	0.0987016342613526	0	0	0	0	0	0
HMGB1P9	654503	2	218200276	218201850	0.0965053937084168	0	0	0	0	0	0
HMGB2	3148	4	173331376	173334444	0.21193721335831	0	0	0	0	0	0
HMGB3P1	128872	20	34833575	34834462	0.0193139978037594	0	0	0	0	0	0
HMGB3P22	729595	5	179694178	179694786	0.0333957754667011	0	0	0	0	0	0
HMGB3P24	646993	9	36302682	36305020	0.0321684645694723	0	0	0	0	0	0
HMGB3P29	100420015	19	17417031	17418288	0.0638847619662812	0	0	0	0	0	0
HMGB3P3	100419949	5	6289807	6290613	0.015373683870551	0	0	0	0	0	0
HMGB3P4	100873890	13	99372173	99372686	0.0217040242878367	0	0	0	0	0	0
HMGB3P6	729952	1	164356767	164357367	0.0145985401459854	0	0	0	0	0	0
HMGB3P7	100420033	13	101801780	101802609	0.0499321749241005	0	0	0	0	0	0
HMGB3P9	100873879	1	92646848	92647730	0.0423745236095859	0	0	0	0	0	0
HMGCL	3155	1	23801877	23825459	0.130030359795879	0	0	0	0	0	0
HMGCLL1	54511	6	55434373	55679668	0.23822750468316	0	0	0	0	0	0
HMGCR	3156	5	75336334	75362101	0.553258833408695	0	0	0	0	0	0
HMGN1P1	319131	14	55394315	55395327	0.0901104579807506	0	0	0	0	0	0
HMGN1P11	644534	4	62510357	62511569	0.0120793230411472	0	0	0	0	0	0
HMGN1P14	100874440	5	111846050	111846566	0.0144693495252245	0	0	0	0	0	0
HMGN1P15	100874441	5	115289036	115289330	0.0685356243136748	0	0	0	0	0	0
HMGN1P16	100874442	5	148221360	148221642	0.0229313351850656	0	0	0	0	0	0
HMGN1P20	100874459	10	19489101	19489400	0.0158904463535947	0	0	0	0	0	0
HMGN1P21	728325	11	3988354	3989603	0.0309411536722434	0	0	0	0	0	0
HMGN1P24	100874462	13	95809310	95809607	0.0432788579549125	0	0	0	0	0	0
HMGN1P25	100507124	14	100480881	100482078	0.0728635101091661	0	0	0	0	0	0
HMGN1P26	100128015	15	62361226	62362502	0.0335895613978425	0	0	0	0	0	0
HMGN1P3	100036574	14	68886982	68888183	0.179962534719979	0	0	0	0	0	0
HMGN1P30	100132992	18	58017657	58019061	0.0311349396033848	0	0	0	0	0	0
HMGN1P32	100874465	19	53767971	53768553	0.0174407338027259	0	0	0	0	0	0
HMGN1P35	100874448	X	69174124	69174717	0.0177637103546283	0	0	0	0	0	0
HMGN1P36	728851	2	97827152	97828350	0.375427943931271	0	0	0	0	0	0
HMGN1P37	728776	X	154816299	154817521	0.132807958142239	0	0	0	0	0	0
HMGN1P38	643790	15	92711694	92712907	0.401847425876881	0	0	0	0	0	0
HMGN1P4	100036575	1	182941306	182942522	0.0609133776887798	0	0	0	0	0	0
HMGN1P7	100129555	3	93987946	93989062	0.0352044441573542	0	0	0	0	0	0
HMGN1P8	100874431	3	167694355	167694642	0.0750597506621019	0	0	0	0	0	0
HMGN2P1	319132	14	23263101	23263791	0.0141463729733221	0	0	0	0	0	0
HMGN2P11	3152	7	84876484	84877824	0.0503197467863833	0	0	0	0	0	0
HMGN2P12	3153	6	106930962	106932128	0.0119501324203863	0	0	0	0	0	0
HMGN2P13	100289682	3	153067169	153068361	0.0191848071829985	0	0	0	0	0	0
HMGN2P15	100288165	17	42752731	42753906	0.0355274207092565	0	0	0	0	0	0
HMGN2P17	100113373	1	8893411	8894603	0.0609779729991603	0	0	0	0	0	0
HMGN2P18	648822	1	155148471	155150278	0.716555778050514	0	0	0	0	0	0
HMGN2P2	317726	14	80822429	80823606	0.0156966604224533	0	0	0	0	0	0
HMGN2P20	646049	2	24330307	24332356	0.0924358891544474	0	0	0	0	0	0
HMGN2P21	100874467	2	70803157	70803426	0.0105936309023965	0	0	0	0	0	0
HMGN2P25	729687	3	141863869	141865377	0.0204767133906078	0	0	0	0	0	0
HMGN2P28	100128372	6	2341357	2342500	0.0398553065047478	0	0	0	0	0	0
HMGN2P3	728632	16	26031717	26032931	0.327239842387443	0	0	0	0	0	0
HMGN2P31	645930	9	5311423	5312732	0.0133066339383761	0	0	0	0	0	0
HMGN2P4	643744	5	76241201	76242405	0.0511594858213294	0	0	0	0	0	0
HMGN2P41	729564	16	35802090	35803283	0.269943802079969	0	0	0	0	0	0
HMGN2P44	100874487	18	32032445	32034545	0.0276467928428396	0	0	0	0	0	0
HMGN2P46	283651	15	45511136	45556730	0.0505135327175247	0	0	0	0	0	0
HMGN2P6	643872	14	25266253	25267446	0.0315225114656676	0	0	0	0	0	0
HMGN2P7	644498	3	15374253	15375760	0.0925004844648279	0	0	0	0	0	0
HMGN2P9	23605	22	43802109	43803568	0.0235126929784898	0	0	0	0	0	0
HMGN3-AS1	100288198	6	79233674	79236800	0.152057360635618	0	0	0	0	0	0
HMGN3P1	100289191	1	152399463	152403683	0.403591499257154	0	0	0	0	0	0
HMGN4	10473	6	26538344	26546937	0.345003552742071	0	0	0	0	0	0
HMGN5	79366	X	81113701	81201942	0.123635424068213	0	0	0	0	0	0
HMGXB3	22993	5	150000606	150053143	0.5595245785156	0	0	0	0	0	0
HMGXB4	10042	22	35241535	35295807	0.433176151411408	0	0	0	0	0	0
HN1	51155	17	75135243	75154683	0.318971642658743	0	0	0	0	0	0
HN1L	90861	16	1678277	1702072	0.110522576060978	0	0	0	0	0	0
HNF1A-AS1	283460	12	120969838	120972292	0.0399844971255087	0	0	0	0	0	0
HNF4A	3172	20	44355801	44432845	0.0100122731089723	0	0	0	0	0	0
HNMT	3176	2	137964238	138016364	0.181642012789871	0	0	0	0	0	0
HNRNPA0	10949	5	137751384	137754350	0.216911052257606	0	0	0	0	0	0
HNRNPA1	3178	12	54280696	54287087	0.747238550481235	0	0	0	0	0	0
HNRNPA1L2	144983	13	52617470	52643784	0.190362379691234	0	0	0	0	0	0
HNRNPA1P10	664709	19	11665736	11667089	0.0310057489826239	0	0	0	0	0	0
HNRNPA1P11	100128044	18	72618185	72619420	0.0350106582262128	0	0	0	0	0	0
HNRNPA1P12	644037	5	80358880	80360099	0.0260965053937084	0	0	0	0	0	0
HNRNPA1P14	100421351	9	88410332	88411520	0.0236418835992507	0	0	0	0	0	0
HNRNPA1P15	100421353	9	125595593	125596825	0.0158258510432143	0	0	0	0	0	0
HNRNPA1P16	440396	17	2306762	2308048	0.0259673147729475	0	0	0	0	0	0
HNRNPA1P2	100131609	6	32325198	32326521	0.0203475227698469	0	0	0	0	0	0
HNRNPA1P25	100131983	X	74472680	74474013	0.0102706543504942	0	0	0	0	0	0
HNRNPA1P26	664722	X	100854575	100856441	0.0309411536722434	0	0	0	0	0	0
HNRNPA1P30	440125	13	20947946	20949659	0.0111103933854402	0	0	0	0	0	0
HNRNPA1P35	645691	2	201063026	201064248	0.0526451779600801	0	0	0	0	0	0
HNRNPA1P37	100421379	6	5608830	5610282	0.022995930495446	0	0	0	0	0	0
HNRNPA1P38	100421384	8	141459017	141460228	0.0326206317421355	0	0	0	0	0	0
HNRNPA1P39	402112	2	174309619	174311023	0.0206704993217492	0	0	0	0	0	0
HNRNPA1P4	389674	8	82290908	82292391	0.0454750985078483	0	0	0	0	0	0
HNRNPA1P40	100129920	11	74354443	74355268	0.0127898714553323	0	0	0	0	0	0
HNRNPA1P41	100128701	9	4944346	4945962	0.0277759834636005	0	0	0	0	0	0
HNRNPA1P42	100287266	1	240919629	240920809	0.0235772882888702	0	0	0	0	0	0
HNRNPA1P46	100421399	1	191145623	191147021	0.0350752535365932	0	0	0	0	0	0
HNRNPA1P48	642659	16	51645756	51647116	0.194302693624443	0	0	0	0	0	0
HNRNPA1P5	100506712	15	67627768	67629469	0.0597506621019314	0	0	0	0	0	0
HNRNPA1P50	728170	12	92883692	92884900	0.0337187520186034	0	0	0	0	0	0
HNRNPA1P52	645001	19	41829609	41831134	0.0775789677669401	0	0	0	0	0	0
HNRNPA1P53	728732	11	5570915	5572253	0.0100122731089723	0	0	0	0	0	0
HNRNPA1P59	730246	1	202911751	202912928	0.0277113881532201	0	0	0	0	0	0
HNRNPA1P6	729423	1	58047849	58049373	0.0248691944964796	0	0	0	0	0	0
HNRNPA1P68	100421397	1	100941022	100941987	0.0169239713196822	0	0	0	0	0	0
HNRNPA1P7	388275	18	32411506	32413237	0.169821070990246	0	0	0	0	0	0
HNRNPA1P74	100421430	15	54320730	54321660	0.0126606808345714	0	0	0	0	0	0
HNRNPA1P8	402562	7	84983495	84984839	0.0109166074542988	0	0	0	0	0	0
HNRNPA2B1	3181	7	26189927	26200793	0.969381822879659	0	0	0	0	0	0
HNRNPA3P1	10151	10	43787412	43790417	0.0603320198953556	0	0	0	0	0	0
HNRNPA3P10	100421413	12	51712687	51713606	0.0481235062334475	0	0	0	0	0	0
HNRNPA3P12	100421395	1	53975178	53976031	0.0112395840062011	0	0	0	0	0	0
HNRNPA3P13	441026	4	82128528	82131631	0.0330727989147988	0	0	0	0	0	0
HNRNPA3P14	729817	1	81426525	81427411	0.0181512822169111	0	0	0	0	0	0
HNRNPA3P2	170526	20	36620402	36621446	0.0255797429106647	0	0	0	0	0	0
HNRNPA3P3	643689	X	140032304	140033870	0.0207350946321297	0	0	0	0	0	0
HNRNPA3P4	389395	6	48148498	48150045	0.0352690394677346	0	0	0	0	0	0
HNRNPA3P5	387933	13	65787544	65788763	0.026871649118274	0	0	0	0	0	0
HNRNPA3P6	653115	3	75214459	75215648	0.153607648084749	0	0	0	0	0	0
HNRNPA3P9	100421415	11	32591863	32592766	0.0319100833279504	0	0	0	0	0	0
HNRNPAB	3182	5	178204507	178211183	0.203733608939991	0	0	0	0	0	0
HNRNPC	3183	14	21209136	21269479	0.563852464311091	0	0	0	0	0	0
HNRNPCP1	319133	14	58520934	58522746	0.0532265357535043	0	0	0	0	0	0
HNRNPCP3	646956	15	79236332	79237205	0.020218332149086	0	0	0	0	0	0
HNRNPCP4	100421828	16	11242653	11243549	0.0161488275951166	0	0	0	0	0	0
HNRNPCP6	100421794	11	85020781	85021653	0.0583941605839416	0	0	0	0	0	0
HNRNPCP7	100127907	7	64500825	64501729	0.0153090885601705	0	0	0	0	0	0
